AVpfzuRNilAPnD_xipqB,2014-08-28T19:31:47Z,2019-04-22T11:06:28Z,AmazonBasics External Hard Drive Case,"B00F5CKWBA,B00KPQCWAU",Amazonbasics,"Electronics Features,Drives, Storage & Blank Media,Hard Drive Pouches,Computers & Accessories,Computer Accessories & Peripherals,Hard Drive Accessories,Electronics,Computers Features,Personal Computer,Accessories,Hard Drive Bags Cases,Computers/Tablets & Networking,Drive Enclosures & Docks,Laptop & Desktop Accessories,Hard Drive Bags & Cases,Carrying Case Or Bag",Electronics,AmazonBasics,HL-001725,2018-12-27T00:00:00.000Z,2019-02-17T00:00:00Z,,,,,5,It is a good little hard case to protect your external hard drives,external hard case drive,embroidery18,Female,Paid
AVwjfXp4QMlgsOJE8qmk,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",B01J94SBEY,Amazon,"Fire Tablets,Computers/Tablets & Networking,Walmart for Business,Tablets,Amazon Tablets,Tablets & E-readers,Kids' Tablets,Electronics,Computers & Tablets,Office Electronics,Amazon,Tablets & eBook Readers",Electronics,Amazon,53-005704,2018-05-16T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,Very happy with this purchase..thw kid has dropped it no less than 39383 times and no screen cracks,Bought for 10 year old,Kingdavid42441,Female,Free
AVwjfXqqQMlgsOJE8qmm,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",B01J94SCAM,Amazon,"Fire Tablets,Tablets,Amazon Tablets,Computers & Tablets,Kids' Tablets",Electronics,Amazon,53-005705,2018-05-16T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,Very happy with this purchase..thw kid has dropped it no less than 39383 times and no screen cracks,Bought for 10 year old,Kingdavid42441,Female,Paid
AVwjfXqqQMlgsOJE8qmm,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",B01J94SCAM,Amazon,"Fire Tablets,Tablets,Amazon Tablets,Computers & Tablets,Kids' Tablets",Electronics,Amazon,53-005705,2018-05-16T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,Excellent tablet for kids and the case protect the tablet from breaking. Lots of programs that my kids love and protection to see what my kids view. Highly recommend it for kids.,Great Kids Tablet,Vanessa,Female,Free
AVwjfXqqQMlgsOJE8qmm,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",B01J94SCAM,Amazon,"Fire Tablets,Tablets,Amazon Tablets,Computers & Tablets,Kids' Tablets",Electronics,Amazon,53-005705,2018-05-16T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,"Purchased four of these when they were on sale and ended up saving over $200. It‚Äôs a great tablet, super friendly for my kids. I think at this point they know it better than I do. Love the way you can set up different profiles and the parental controls are awesome.",Great tablet,Gustavo,Male,Free
AVzNj1Y0GV-KLJ3aarCo,2017-06-22T02:09:02Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Marine Blue - with Special Offers",B01J94T1Z2,Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Computers & Tablets,Electronics,Amazon,Tablets & eBook Readers",Electronics,Amazon,53-005683,2018-05-16T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,I love to read but am running out of space to store my books so I decided to try out the kindle. Love it and spend hours reading. I have a Prime account and love getting my free books ever month.,Ebooks,chapin341,Female,Paid
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,"A perfect device, can be do easily do everything and good for reading tooo.",A perfect device for everyone,Haider,Male,Paid
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Kids enjoying by using this tablet. It looks so pretty!!,Amazon fire 8 hd,Prasad,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Alexa works best on this device. Even it doesn't run full android system but its good enough for my need. Both pleasure and a bit of work sometimes. Cant beat that price,Awesome device,TimothyD,Male,Paid
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,This is a great device for watching videos or reading books!,Awesome for shows,Kevan,Female,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Great for my Kindle books. 1080p makes movie watching enjoyable.,Awesome Tablet,Ranger,Female,Paid
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,"Great unit . Computer died so I got this , works great . Does everything I need . Need to set up remote printer app. Yet",Fire HD,Barry,Male,Paid
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,This little tablet gets the job done. Plenty of functionality. Attractive and priced right.,Gets the Job Done,Jazze,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,"I bought this Tablet for my grandaughter for Christmas! She loves too read books,this is the perfect gift for her.It performs well and she downloads so many apps! Great Product!",GREAT TABLET,beth,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Got this for my grandson. He loved it. Easy to use .,Great tablet for the price.,Ladybug,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,This kindle is neat. I love how I can save my lesson plan documents for work on the kindle. Of course I enjoy Netflix and amazon films. Not to mention making amazon purchases. This product is great!,Love it,computerluv27,Female,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Purchased for my son for fun use as well as school. Works great!,My son loves it,Mel5111,Female,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-16T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Great tablet for my Grandson. He loves to play games and you tube,Nice tablet,Thomas,Male,Free
AWdDioCIHh53nbDRScLV,2018-11-24T02:11:25Z,2019-04-20T07:32:59Z,Cat Litter Box Covered Tray Kitten Extra Large Enclosed Hooded Hidden Toilet,"B074MCBG25,B075357QFB",Amazonbasics,"Standard Litter Boxes,Litter Boxes,Cat Supplies,Pet Supplies,Top Cat Supplies,Pet Products",Animals & Pet Supplies,AmazonBasics,5122-S,2018-05-16T00:00:00.000Z,2018-12-04T00:00:00Z,,,,,5,I replaced my cat's x-large litter box to this smaller sized litter box... It's easy to clean and takes less kitty litter to fill it which I like,Perfect size,hazel_1111,Male,Paid
AVpgEm3DLJeJML43Id7b,2015-09-10T21:58:58Z,2019-03-26T02:03:56Z,AmazonBasics 16-Gauge Speaker Wire - 100 Feet,B006LW0W5Y,Amazonbasics,"Audio & Video Accessories,AmazonBasics,Car Audio & Video Installation,Electronics Features,Speaker Cables,Wired Headsets & Speakers,Audio Cables,Electronics,Speakers,Cable Or Adapter,Cables & Interconnects,Consumer Electronics,Cases & Covers,Power & Speaker Wire,Accessories & Supplies,Vehicle Electronics & GPS",Electronics,AmazonBasics,SW100ft,2018-05-15T00:00:00.000Z,2019-02-17T00:00:00Z,,,,,5,Good quality,Wire,juaagost-3,Male,Free
AVpgEm3DLJeJML43Id7b,2015-09-10T21:58:58Z,2019-03-26T02:03:56Z,AmazonBasics 16-Gauge Speaker Wire - 100 Feet,B006LW0W5Y,Amazonbasics,"Audio & Video Accessories,AmazonBasics,Car Audio & Video Installation,Electronics Features,Speaker Cables,Wired Headsets & Speakers,Audio Cables,Electronics,Speakers,Cable Or Adapter,Cables & Interconnects,Consumer Electronics,Cases & Covers,Power & Speaker Wire,Accessories & Supplies,Vehicle Electronics & GPS",Electronics,AmazonBasics,SW100ft,2018-05-14T00:00:00.000Z,2019-02-17T00:00:00Z,,,,,5,As advised. Came really fast,All good,valkdaddy22502,Female,Paid
AVwjfXp4QMlgsOJE8qmk,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",B01J94SBEY,Amazon,"Fire Tablets,Computers/Tablets & Networking,Walmart for Business,Tablets,Amazon Tablets,Tablets & E-readers,Kids' Tablets,Electronics,Computers & Tablets,Office Electronics,Amazon,Tablets & eBook Readers",Electronics,Amazon,53-005704,2018-05-12T14:14:57.000Z,2018-12-08T00:00:00Z,,TRUE,198815979,5,5,"The Kindle Fire HD 8 edition is just like the adult version except it comes withOUT the special offers (ads). It also includes a two-year warranty, one year of FreeTime, a protective case, and can be bought locally at Target. PIN protected accounts can be set up for adults and children. The Kindle Fire is designed to consume content including accessing Amazon services and content. A library of apps, books, music, videos, and more is available at your fingertips! For the kids, content is appropriate for their age level and screen time can be set. It just works! If you want more than that, the additional desired options do not just work out of the box. I am an older, non-traditional college student with children and some difficulty seeing. I prefer to buy my textbooks or check out books from the local library in the Kindle Edition. There are a lot of advantages to eBooks including being able to enlarge the font, multi-media elements, built-in dictionary, ability to extract notes, and some have text-to-speech. There are also no books to return or mail back. The Kindle Edition format works better with the actual reader instead of just the apps on an iPad, iPhone, or even computer--I have all these too. I need to be able to create content too and apps that may not be available through Amazon app store. A quick web search led me to instructions to install the four necessary files to have Google Play on this device (software version 5.6.1.0) with no root needed from a reputable source. I was now able to add the Microsoft Office apps, YouTube, VLC, a virus scanner, and some other favorites through the Google Play app. The SD card can be used for movies or music too for on the go where access to Wi-Fi may not be available. This part was easy. These apps can be copied over to the children's profiles too. It was a bit more complicated to do this because of the number of steps involved, and it takes a little more time and patience. Bluetooth allowed me to connect a keyboard (can add separately or buy a case/keyboard combo like one made by Fintie named Blade X1) and a mouse too turning it into a lightweight, inexpensive, functional, and portable device great for classes or on the go at a fraction of the cost for the least expensive iPad with a case and keyboard. It is no powerhouse tablet though. However, it does work much better than my under-powered netbooks that run Windows. I only installed the essentials and close the apps I am not using. Unless your child is responsible and careful, I think the charging of the device by an adult would eliminate many of the issues I have seen about it.",Amazon Fire HD 8 Kids Edition is great for adults too!,Zookeeper,Male,Paid
AVpfhcniLJeJML43-t4G,2015-10-30T10:58:06Z,2019-04-22T10:21:26Z,Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,"B0002LCUZK,B010CEC6MI,B01B25NN64",Amazonbasics,"Office,File Jackets & File Pockets,File Folders & Accessories,Files & Supplies,Office Solutions,Office Supplies,Office Product,Business & Industrial,Office & School Supplies,Expanding File Jackets Pockets,Smead,Office Products,File & Folder Accessories,Filing, Storage & Binding,Accessories,Expanding Files,See more File Pocket Expanding Folder Office Organizer ...,Filing Products,Expanding Wallets,Filing & Organizers,Expanding File Jackets & Pockets",Office Supplies,AmazonBasics,PBH-2557,2018-05-12T00:00:00.000Z,2018-12-29T00:00:00Z,,,,,5,Very sturdy and functional.,WELL-MADE,kiss_rocks,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-11T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,"I really like the product I bought, it‚Äôs up to date and many functions.",Great product,Earl123,Female,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-11T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Blue light filter can be set to turn on anytime before bedtime. Text is clear and easy to read. Almost any app can be downloaded that you might want. Great addition to my digital products.,Great tablet for reading e-books from the public .,housemouse,Male,Free
AVphPmHuilAPnD_x3E5h,2016-03-31T21:08:24Z,2019-03-12T04:21:17Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",B00IOY8XWQ,Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi 3G (Unlocked...,Amazon Book Reader,Computers & Tablets",Electronics,Amazon,53-002680,2018-05-09T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,Nightlight allows me to read at night when the wife is sleeping,Best kindle yet,Dave,Female,Paid
AVwjfXqqQMlgsOJE8qmm,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",B01J94SCAM,Amazon,"Fire Tablets,Tablets,Amazon Tablets,Computers & Tablets,Kids' Tablets",Electronics,Amazon,53-005705,2018-05-09T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,4,My kids love the fact that it was very little and they could play with it,Great for kids,Yougy,Male,Paid
AVwjfXqqQMlgsOJE8qmm,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",B01J94SCAM,Amazon,"Fire Tablets,Tablets,Amazon Tablets,Computers & Tablets,Kids' Tablets",Electronics,Amazon,53-005705,2018-05-09T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,"I bought it for my daughter she loves it ,resonable price",Nice quality,kupal,Female,Paid
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-09T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,She loves it! Very easy to use and a great deal when I bought it.,Bought it for Grandma,TB91,Female,Paid
AVqVGZSEQMlgsOJE6eUc,2017-03-03T16:56:06Z,2019-02-25T02:03:34Z,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",B017JG41PC,Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",Amazon,53-004447,2018-05-07T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,"i love my kindle ..i read on a plane or at the pool, works in different lighting and angles",great for reading books,schmoozer,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-07T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Purchased this for my wife and she is very happy with it. She uses it everyday and hasn't had any negative experiences.,Great item for online gaming,Sparky,Male,Paid
AVzYlGj3vKc47QAVeZRH,2017-06-24T05:30:23Z,2019-02-26T02:48:53Z,"Amazon Fire HD 8 with Alexa (8"" HD Display Tablet)",B01J94SWWU,Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Computers & Tablets,Electronics,Amazon,Tablets & eBook Readers,Tablets & E-Readers",Electronics,Amazon,53-005678,2018-05-06T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,4,"It doesn't compete with the iPad in terms of screen resolution or performance but for the price it does remarkably well. Battery life is outstanding compared to the 7"" fire. Very pleased with the purchase.",Great for the cost,Gche,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-06T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,4,Bestbuy is always on top of any other brands interms of offer and quality of product as always,Best product from bestbuy,Rama,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-06T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,4,"It doesn't compete with the iPad in terms of screen resolution or performance but for the price it does remarkably well. Battery life is outstanding compared to the 7"" fire. Very pleased with the purchase.",Great for the cost,Gche,Male,Free
AVwjfXp4QMlgsOJE8qmk,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",B01J94SBEY,Amazon,"Fire Tablets,Computers/Tablets & Networking,Walmart for Business,Tablets,Amazon Tablets,Tablets & E-readers,Kids' Tablets,Electronics,Computers & Tablets,Office Electronics,Amazon,Tablets & eBook Readers",Electronics,Amazon,53-005704,2018-05-04T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,My son loves it. I bought this one because it‚Äôs a kids model and has a great rubber protector. I went through 3 kindles from amazon and they all broke very easily and one would get too hot to touch. This one from Best Buy is awesome. Definitely recommend.,Great product,Towman127,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-04T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,I love my Amazon Fire 8 tablet. So easy to download books and movies. Great for trips!,Amazon fire 8,helberman,Male,Free
AV-EVZITKZqtpbFMSoqc,2017-11-03T23:17:55Z,2019-02-25T02:05:55Z,"All-New Kindle Oasis E-reader - 7 High-Resolution Display (300 ppi), Waterproof, Built-In Audible, 8 GB, Wi-Fi - Includes Special Offers",B06XD5YCKX,Amazon,"EBook Readers,Tablets,Electronics,Amazon Ereaders,Kindle E-readers,E-Readers,Featured Brands,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Devices,Amazon,Tablets & E-Readers","Electronics,Media",Amazon,53-006476,2018-05-04T00:00:00.000Z,2018-05-26T00:00:00Z,,TRUE,,0,5,Great oven with a nice even heat with the convection part,Good looking oven,Nancy,Female,Free
AVqVGZNvQMlgsOJE6eUY,2017-03-03T16:56:05Z,2019-04-06T06:04:49Z,"All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",B00ZV9PXP2,Amazon,"Computers,Electronics Features,EBook Readers,Tablets,Electronics,Amazon Ereaders,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Amazon Book Reader,Computers & Tablets,Amazon,Tablets & eBook Readers",Electronics,Amazon,B00ZV9PXP2,2018-05-02T16:39:06.000Z,2018-12-08T00:00:00Z,,TRUE,198609149,0,5,"Very light and easy to read on. Could have more pixles like the Paperwhite, but looks still pretty much like a book. Battery lasts forever, but without a sale its a little bit overpriced.",Very good E-Reader,Jannik,Male,Paid
AVwjfXp4QMlgsOJE8qmk,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",B01J94SBEY,Amazon,"Fire Tablets,Computers/Tablets & Networking,Walmart for Business,Tablets,Amazon Tablets,Tablets & E-readers,Kids' Tablets,Electronics,Computers & Tablets,Office Electronics,Amazon,Tablets & eBook Readers",Electronics,Amazon,53-005704,2018-05-02T01:17:42.000Z,2018-12-08T00:00:00Z,,FALSE,198597442,0,1,"Waste of money,You tube does not work on these tablets,so everything from there old tablet does not work on the new ones,so going back to the old ones and sending these back",waste of money,suzanne,Female,Free
AVwjfXp4QMlgsOJE8qmk,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",B01J94SBEY,Amazon,"Fire Tablets,Computers/Tablets & Networking,Walmart for Business,Tablets,Amazon Tablets,Tablets & E-readers,Kids' Tablets,Electronics,Computers & Tablets,Office Electronics,Amazon,Tablets & eBook Readers",Electronics,Amazon,53-005704,2018-05-01T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,THESE TABLETS ARE PERFECT FOR TODDLERS! I WAS PLANING TO BUY MY 5 AND 3 YEARS OLD AN IPAD BUT CAME ACROSS THESE AND AFTER READING REVIEWS I DECIDED TO ORDER. THE COVERS WORK GREAT SINCE MY 3 YEAR OLD ALWAYS DROPS IT. TOTALLY RECOMMEND!!!,Great Buy,gely,Male,Paid
AVwjfXp4QMlgsOJE8qmk,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",B01J94SBEY,Amazon,"Fire Tablets,Computers/Tablets & Networking,Walmart for Business,Tablets,Amazon Tablets,Tablets & E-readers,Kids' Tablets,Electronics,Computers & Tablets,Office Electronics,Amazon,Tablets & eBook Readers",Electronics,Amazon,53-005704,2018-05-01T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,"This is awesome for kids, not too pricy, has a great case, and loads of parental controls.",perfect for the kid,Megan,Female,Free
AVwjfXqqQMlgsOJE8qmm,2017-05-20T01:34:04Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",B01J94SCAM,Amazon,"Fire Tablets,Tablets,Amazon Tablets,Computers & Tablets,Kids' Tablets",Electronics,Amazon,53-005705,2018-05-01T00:00:00.000Z,2018-05-27T00:00:00Z,,TRUE,,0,5,"This is awesome for kids, not too pricy, has a great case, and loads of parental controls.",perfect for the kid,Megan,Male,Free
AVzYlGkFvKc47QAVeZRI,2017-06-24T05:30:23Z,2019-02-25T02:23:15Z,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",B01J94YIT6,Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,Amazon,53-005682,2018-05-01T00:00:00.000Z,2018-05-28T00:00:00Z,,TRUE,,0,5,Bought at best buy because I had a rewards certificate. Didn't have color I wanted but still works great.,Works great,Joed,Female,Paid
